Date,Open,High,Low,Close
05-11-2013,6282.15,6304.75,6244.3,6253.1
03-11-2013,6332.05,6342.95,6311.15,6317.3
01-11-2013,6289.75,6332.6,6286.95,6307.2
31-10-2013,6237.15,6309.05,6235.9,6299.1
30-10-2013,6230.8,6269.2,6222.6,6251.7
29-10-2013,6107.55,6228.05,6079.2,6220.9
28-10-2013,6155.1,6168.75,6094.1,6101.1
25-10-2013,6154,6174.75,6125.95,6144.9
24-10-2013,6162.8,6252.45,6142.95,6164.3
23-10-2013,6209.55,6217.95,6116.6,6178.3
22-10-2013,6192.3,6220.1,6181.8,6202.8
21-10-2013,6202,6218.95,6163.3,6204.9
18-10-2013,6070.9,6201.45,6070.9,6189.3
17-10-2013,6098.5,6110.75,6032.55,6045.8
15-10-2013,6147.55,6156.3,6056.55,6089
14-10-2013,6093,6124.1,6082.9,6112.7
11-10-2013,6104.85,6107.6,6046.4,6096.2
10-10-2013,6001.05,6033.95,5979.8,6020.9
09-10-2013,5893.25,6015.5,5877.1,6007.4
08-10-2013,5975,5981.7,5913,5928.4
07-10-2013,5889.05,5912,5825.85,5906.1
04-10-2013,5891.3,5950.45,5885,5907.3
03-10-2013,5819.1,5917.6,5802.7,5909.7
01-10-2013,5756.1,5786.45,5700.95,5780
30-09-2013,5801.05,5810.2,5718.5,5735.3
27-09-2013,5905.55,5909.2,5819.3,5833.2
26-09-2013,5872.8,5917.65,5864.1,5882.2
25-09-2013,5901.55,5910.55,5811.1,5873.8
24-09-2013,5855,5938.4,5854.55,5892.4
23-09-2013,5945.8,5989.4,5871.4,5889.7
20-09-2013,6104.55,6130.95,5932.85,6012.1
19-09-2013,6044.15,6142.5,6040.15,6115.5
18-09-2013,5872.75,5916.9,5840.2,5899.4
17-09-2013,5824.2,5857.8,5804.9,5850.2
16-09-2013,5930.3,5957.25,5798.15,5840.5
13-09-2013,5828,5884.3,5822.9,5850.6
12-09-2013,5931.15,5932,5815.8,5850.7
11-09-2013,5887.25,5924.35,5832.7,5913.1
10-09-2013,5738.5,5904.85,5738.2,5896.7
06-09-2013,5617.45,5688.6,5566.15,5680.4
05-09-2013,5553.75,5625.75,5552.7,5592.9
04-09-2013,5358.65,5460.25,5318.9,5448.1
03-09-2013,5574.7,5580.95,5323.75,5341.4
02-09-2013,5480.25,5564.9,5478.85,5550.7
30-08-2013,5407.45,5493.3,5360.2,5471.8
29-08-2013,5316.5,5428.9,5303,5409
28-08-2013,5233.45,5317.7,5118.85,5285
27-08-2013,5426.5,5427.4,5274.25,5287.4
26-08-2013,5499.4,5528.7,5454.45,5476.5
23-08-2013,5428.75,5478.8,5377.8,5471.7
22-08-2013,5282.8,5418.95,5254.05,5408.4
21-08-2013,5494.45,5504.1,5268.45,5302.5
20-08-2013,5353.45,5417.8,5306.35,5401.4
19-08-2013,5497.55,5499.65,5360.65,5414.7
16-08-2013,5705.45,5716.6,5496.05,5507.8
14-08-2013,5715.4,5754.55,5690.2,5742.3
13-08-2013,5600.25,5704.75,5578.9,5699.3
12-08-2013,5606.7,5644.1,5557.1,5612.4
08-08-2013,5510.05,5577.6,5510.05,5565.6
07-08-2013,5549.3,5561.45,5486.85,5519.1
06-08-2013,5664.9,5664.9,5521.8,5542.2
05-08-2013,5682.4,5721,5661.5,5685.4
02-08-2013,5750.05,5761.85,5649,5677.9
01-08-2013,5776.9,5808.5,5676.85,5727.8
31-07-2013,5738.35,5752.1,5675.75,5742
30-07-2013,5836.05,5861.3,5747.6,5755
29-07-2013,5869.95,5886,5825.8,5831.6
26-07-2013,5937.95,5944.5,5869.5,5886.2
25-07-2013,5970.4,5990.65,5896.4,5907.5
24-07-2013,6032.2,6047.25,5962.6,5990.5
23-07-2013,6064.3,6093.35,6061.3,6077.8
22-07-2013,6009.75,6064.15,6004.25,6031.8
19-07-2013,6057.2,6066.85,6020.25,6029.2
18-07-2013,5984.7,6051.1,5974.55,6038
17-07-2013,5972.25,5989.8,5926.75,5973.3
16-07-2013,5930.8,5966.05,5910.95,5955.2
15-07-2013,5991.2,6038.2,5980.95,6030.8
12-07-2013,6000.5,6019,5951.15,6009
11-07-2013,5894.5,5948.85,5887.95,5935.1
10-07-2013,5869.9,5879.35,5802.85,5816.7
09-07-2013,5834.6,5864.95,5834.6,5859
08-07-2013,5833.15,5833.85,5775.55,5811.5
05-07-2013,5889.95,5900.45,5858.45,5867.9
04-07-2013,5794.75,5848.2,5786.05,5836.9
03-07-2013,5811.95,5815,5760.4,5770.9
02-07-2013,5885.5,5898.8,5852.3,5857.5
01-07-2013,5834.1,5904.35,5822.2,5898.8
28-06-2013,5749.5,5852.95,5749.5,5842.2
27-06-2013,5647.95,5699.35,5630.95,5682.3
26-06-2013,5627.95,5635.25,5579.35,5588.7
25-06-2013,5606.95,5666.25,5570.25,5609.1
24-06-2013,5638.05,5640,5566.25,5590.2
21-06-2013,5639.9,5686.15,5616.85,5667.6
20-06-2013,5754.15,5755,5645.65,5655.9
19-06-2013,5805.75,5828.4,5777.9,5822.2
18-06-2013,5841.9,5863.4,5804.3,5813.6
17-06-2013,5820.4,5854.9,5770.25,5850
14-06-2013,5748.95,5819.4,5739.4,5808.4
13-06-2013,5709.35,5729.85,5683.1,5699.1
12-06-2013,5771.75,5792.9,5738.6,5760.2
11-06-2013,5848.75,5868.05,5780.35,5788.8
10-06-2013,5907.9,5931.65,5857.4,5878
07-06-2013,5900.05,5972.7,5871.3,5881
06-06-2013,5895,5956.55,5869.5,5921.4
05-06-2013,5908.3,5935.2,5883.7,5923.8
04-06-2013,5941.1,5981.6,5910.25,5919.4
03-06-2013,5997.35,6011,5916.35,5939.3
31-05-2013,6098.7,6106.25,5975.55,5985.9
30-05-2013,6072.15,6133.75,6072.15,6124
29-05-2013,6120.45,6125.05,6069.8,6104.3
28-05-2013,6086.35,6127.65,6055.4,6111.2
27-05-2013,5989.4,6099.9,5975.55,6083.1
24-05-2013,6010.7,6015.3,5936.8,5983.5
23-05-2013,6050.4,6081.45,5955.7,5967
22-05-2013,6127.05,6147.6,6074.45,6094.5
21-05-2013,6152.35,6180.25,6102.35,6114.1
20-05-2013,6198,6229.45,6146.05,6156.9
17-05-2013,6172.95,6199.95,6146.15,6187.3
16-05-2013,6128.25,6187.3,6128.25,6169.9
15-05-2013,6018.85,6157.1,6018.85,6146.7
14-05-2013,5989.7,6026.2,5970.05,5995.4
13-05-2013,6098.2,6104.95,5972.9,5980.4
11-05-2013,6088.2,6114.55,6084.15,6107.2
10-05-2013,6046.25,6105.3,6045.6,6094.7
09-05-2013,6078.35,6084.7,6040.45,6050.1
08-05-2013,6064.15,6083.55,6024.95,6069.3
07-05-2013,5983.45,6050.5,5982.95,6043.5
06-05-2013,5944.9,5976.5,5928.45,5971
03-05-2013,5993.5,6000.3,5930.15,5944
02-05-2013,5911.4,6019.45,5910.95,5999.3
30-04-2013,5932.6,5962.3,5867.8,5930.2
29-04-2013,5877.6,5918.65,5868.8,5904.1
26-04-2013,5899.75,5907.05,5860.5,5871.4
25-04-2013,5856.1,5924.6,5853.3,5916.3
23-04-2013,5843.1,5844.3,5791.55,5836.9
22-04-2013,5789.85,5844.85,5789.8,5834.4
18-04-2013,5682.7,5794.35,5681.85,5783.1
17-04-2013,5708.65,5732.15,5669,5688.7
16-04-2013,5562.45,5699.25,5555.85,5688.9
15-04-2013,5508.5,5592.85,5500.3,5568.4
12-04-2013,5520.7,5544.5,5494.9,5528.5
11-04-2013,5601.65,5610.65,5542.85,5594
10-04-2013,5536.25,5569.25,5477.2,5558.7
09-04-2013,5568.75,5603.05,5487,5495.1
08-04-2013,5550.5,5569.2,5537.05,5542.9
05-04-2013,5568.1,5577.3,5534.7,5553.2
04-04-2013,5640.65,5644.45,5565.65,5574.7
03-04-2013,5740.2,5744.95,5650.1,5672.9
02-04-2013,5701.7,5754.6,5687.15,5748.1
01-04-2013,5697.35,5720.95,5675.9,5704.4
28-03-2013,5647.75,5692.95,5604.85,5682.5
26-03-2013,5613.75,5655.3,5612.05,5641.6
25-03-2013,5707.3,5718.4,5624.4,5633.8
22-03-2013,5659.8,5691.45,5631.8,5651.3
21-03-2013,5705.9,5757.75,5647.95,5658.7
20-03-2013,5740.55,5745.3,5682.3,5694.4
19-03-2013,5859.5,5863.6,5724.3,5745.9
18-03-2013,5816.75,5850.2,5814.35,5835.2
15-03-2013,5914.9,5945.65,5861,5872.6
14-03-2013,5845.95,5920.15,5791.75,5908.9
13-03-2013,5884.8,5893.85,5842.25,5851.2
12-03-2013,5944.6,5952,5893.65,5914.1
11-03-2013,5946.1,5971.2,5930.35,5942.3
08-03-2013,5883.65,5952.85,5883,5945.7
07-03-2013,5801.3,5878,5801.3,5863.3
06-03-2013,5816.4,5828.7,5795.05,5818.6
05-03-2013,5722.45,5790.1,5722.4,5784.2
04-03-2013,5704.7,5712,5663.6,5698.5
01-03-2013,5702.45,5739.45,5679.9,5719.7
28-02-2013,5834.35,5849.9,5671.9,5693
27-02-2013,5784.9,5818.2,5749.7,5796.9
26-02-2013,5838.3,5838.85,5748.6,5761.3
25-02-2013,5870.55,5878.4,5825,5854.7
22-02-2013,5837.95,5873.8,5835.8,5850.3
21-02-2013,5909.65,5921.15,5844.4,5852.2
20-02-2013,5966.3,5971,5937.55,5943
19-02-2013,5900.2,5947.55,5883.15,5939.7
18-02-2013,5888.65,5911,5878.45,5898.2
15-02-2013,5869.95,5899.95,5853.9,5887.4
14-02-2013,5933.2,5940.2,5884.55,5896.9
13-02-2013,5943.15,5969.5,5922.95,5932.9
12-02-2013,5894.35,5927.65,5886.45,5922.5
11-02-2013,5920.05,5924.15,5879.1,5897.8
08-02-2013,5929.1,5953.7,5883.65,5903.5
07-02-2013,5936.45,5978.5,5927.6,5938.8
06-02-2013,5988.05,5990.9,5953.15,5959.2
05-02-2013,5948.2,5970.35,5946.9,5956.9
04-02-2013,6025.2,6038.5,5981.25,5987.2
01-02-2013,6040.95,6052.95,5983.2,5998.9
31-01-2013,6045.65,6058.05,6025.15,6034.7
30-01-2013,6065,6071.95,6044.15,6055.7
29-01-2013,6064.7,6111.8,6042.45,6049.9
28-01-2013,6082.1,6088.4,6061.4,6074.8
25-01-2013,6024.5,6080.55,6014.45,6074.6
24-01-2013,6046.2,6065.3,6007.85,6019.3
23-01-2013,6052.85,6069.8,6021.15,6054.3
22-01-2013,6080.15,6101.3,6040.5,6048.5
21-01-2013,6085.75,6094.35,6065.1,6082.3
18-01-2013,6059.85,6083.4,6048.3,6064.4
17-01-2013,6001.25,6053.2,5988.1,6039.2
16-01-2013,6049,6055.95,5992.05,6001.8
15-01-2013,6037.85,6068.5,6018.6,6056.6
14-01-2013,5967.2,6036.9,5962.15,6024
11-01-2013,6012.4,6018.85,5940.6,5951.3
10-01-2013,5998.8,6005.15,5947.3,5968.6
09-01-2013,6006.2,6020.1,5958.45,5971.5
08-01-2013,5983.45,6007.05,5964.4,6001.7
07-01-2013,6042.15,6042.15,5977.15,5988.4
04-01-2013,6011.95,6020.75,5981.55,6016.1
03-01-2013,6015.8,6017,5986.55,6009.5
02-01-2013,5982.6,6006.05,5982,5993.2
01-01-2013,5937.65,5963.9,5935.2,5950.8
