Date,Open,High,Low,Close
27-05-2014,7363.1,7372.95,7274.75,7318
26-05-2014,7428.75,7504,7269.05,7359
23-05-2014,7306.5,7381,7293.9,7367.1
22-05-2014,7289.95,7319.55,7258.15,7276.4
21-05-2014,7274.85,7287.15,7206.7,7252.9
20-05-2014,7309.95,7353.65,7247.7,7275.5
19-05-2014,7276.85,7291.1,7193.55,7263.5
16-05-2014,7270.2,7563.5,7130.65,7203
15-05-2014,7111.3,7152.55,7082.55,7123.1
14-05-2014,7112,7142.25,7080.9,7108.7
13-05-2014,7080,7172.35,7067.15,7108.7
12-05-2014,6863.4,7020.05,6862.9,7014.2
09-05-2014,6654.15,6871.35,6652.15,6858.8
08-05-2014,6669.9,6688.4,6638.55,6659.8
07-05-2014,6708.6,6718.75,6642.9,6652.5
06-05-2014,6719.25,6743.45,6701.9,6715.3
05-05-2014,6681.65,6741.05,6680.45,6699.3
02-05-2014,6709.95,6737.65,6689.5,6694.8
30-04-2014,6724.95,6780.15,6656.8,6696.4
29-04-2014,6769,6779.7,6708.65,6715.2
28-04-2014,6778.55,6786.25,6750.3,6761.2
25-04-2014,6855.8,6869.85,6772.85,6782.7
23-04-2014,6823.25,6861.6,6820.75,6840.8
22-04-2014,6822.9,6838,6806.25,6815.3
21-04-2014,6789.25,6825.45,6786.9,6817.6
17-04-2014,6695.45,6783.05,6684.4,6779.4
16-04-2014,6727.25,6748.65,6665.15,6675.3
15-04-2014,6792.7,6813.4,6711.75,6733.1
11-04-2014,6758.35,6789.35,6743.15,6776.3
10-04-2014,6803.05,6819.05,6777.3,6796.4
09-04-2014,6722,6808.7,6705.1,6796.2
07-04-2014,6694.25,6725.15,6650.4,6695
04-04-2014,6741.85,6741.85,6685.15,6694.3
03-04-2014,6772.05,6776.75,6696.9,6736.1
02-04-2014,6757.6,6763.5,6723.6,6752.5
01-04-2014,6729.5,6732.25,6675.45,6721
31-03-2014,6723.15,6730.05,6662.4,6704.2
28-03-2014,6673.05,6702.6,6643.8,6695.9
27-03-2014,6613.1,6673.95,6599.5,6641.7
26-03-2014,6615.65,6627.45,6580.6,6601.4
25-03-2014,6550.1,6595.55,6544.85,6589.7
24-03-2014,6510.5,6591.5,6510.5,6583.5
22-03-2014,6497.8,6502.65,6481.35,6494.9
21-03-2014,6515.2,6522.9,6485.7,6493.2
20-03-2014,6508.35,6523.65,6473.25,6483.1
19-03-2014,6530,6541.2,6506,6524
18-03-2014,6532.45,6574.95,6497.65,6516.6
14-03-2014,6447.25,6518.45,6432.7,6504.2
13-03-2014,6491.75,6561.45,6476.65,6493.1
12-03-2014,6497.5,6546.15,6487.3,6516.9
11-03-2014,6537.35,6562.85,6494.25,6511.9
10-03-2014,6491.7,6562.2,6487.35,6537.2
07-03-2014,6413.95,6537.8,6413.55,6526.6
06-03-2014,6344.75,6406.6,6339.7,6401.1
05-03-2014,6328.45,6336.25,6287.8,6328.6
04-03-2014,6216.75,6302.15,6215.7,6297.9
03-03-2014,6264.35,6277.75,6212.25,6221.4
28-02-2014,6228.45,6282.7,6228.1,6276.9
26-02-2014,6202.45,6245.95,6202.1,6238.8
25-02-2014,6205.7,6216.85,6176.6,6200
24-02-2014,6140.95,6191.85,6130.8,6186.1
21-02-2014,6108.3,6159.65,6108,6155.4
20-02-2014,6127.15,6129.1,6086.45,6091.4
19-02-2014,6132.05,6160.35,6125.75,6152.7
18-02-2014,6071.3,6141.7,6066.8,6127.1
17-02-2014,6057.1,6080.65,6038.3,6073.3
14-02-2014,6023.75,6056.4,5984.6,6048.3
13-02-2014,6087.55,6094.4,5991.1,6001.1
12-02-2014,6085.35,6106.6,6077.4,6084
11-02-2014,6072.45,6081.85,6053.25,6062.7
10-02-2014,6072.8,6083.05,6046.4,6053.4
07-02-2014,6077.65,6079.95,6030.9,6063.2
06-02-2014,6028.35,6048.35,5965.4,6036.3
05-02-2014,6004.25,6028.05,5962.05,6022.4
04-02-2014,5947.6,6017.8,5933.3,6000.9
03-02-2014,6058.8,6074.85,5994.45,6001.8
31-01-2014,6082.75,6097.85,6067.35,6089.5
30-01-2014,6067,6082.85,6027.25,6073.7
29-01-2014,6161,6170.45,6109.8,6120.2
28-01-2014,6131.85,6163.6,6085.95,6126.2
27-01-2014,6186.3,6188.55,6130.25,6135.8
24-01-2014,6301.65,6331.45,6263.9,6266.7
23-01-2014,6325.95,6355.6,6316.4,6345.6
22-01-2014,6309.05,6349.95,6287.45,6338.9
21-01-2014,6320.15,6330.3,6297.9,6313.8
20-01-2014,6261.75,6307.45,6243.35,6303.9
17-01-2014,6306.25,6327.1,6246.35,6261.6
16-01-2014,6341.35,6346.5,6299.85,6318.9
15-01-2014,6265.95,6325.2,6265.3,6320.9
14-01-2014,6260.25,6280.35,6234.15,6241.8
13-01-2014,6189.55,6288.2,6189.55,6272.7
10-01-2014,6178.85,6239.1,6139.6,6171.4
09-01-2014,6181.7,6188.05,6148.25,6168.3
08-01-2014,6178.05,6192.1,6160.35,6174.6
07-01-2014,6203.9,6221.5,6144.75,6162.2
06-01-2014,6220.85,6224.7,6170.25,6191.4
03-01-2014,6194.55,6221.7,6171.25,6211.1
02-01-2014,6301.25,6358.3,6211.3,6221.1
01-01-2014,6323.8,6327.2,6298.25,6301.6
