Date,Open,High,Low,Close
21-10-2015,8258.35,8294.4,8217.15,8251.7
20-10-2015,8280.3,8294.05,8229.2,8261.6
19-10-2015,8262.55,8283.05,8239.2,8275
16-10-2015,8193.65,8246.4,8147.65,8238.1
15-10-2015,8134.35,8190.55,8129.8,8179.5
14-10-2015,8102.4,8139.3,8096.35,8107.9
13-10-2015,8121.95,8150.25,8088.6,8131.7
12-10-2015,8231.5,8244.5,8128.2,8143.6
09-10-2015,8186.35,8232.2,8139.65,8189.7
08-10-2015,8196.75,8196.75,8105.85,8129.3
07-10-2015,8146.2,8188.9,8132.9,8177.4
06-10-2015,8180.45,8180.95,8096.5,8152.9
05-10-2015,8005.1,8128.9,8005.1,8119.3
01-10-2015,7992.05,8008.25,7930.65,7950.9
30-09-2015,7924.25,7957.7,7874.5,7948.9
29-09-2015,7725.7,7926.55,7691.2,7843.3
28-09-2015,7892.8,7893.95,7787.95,7795.7
24-09-2015,7838.4,7894.5,7804.1,7868.5
23-09-2015,7737.35,7882.9,7723.25,7845.9
22-09-2015,8014.8,8021.6,7787.75,7812
21-09-2015,7911.5,7987.9,7908.35,7977.1
18-09-2015,7967.45,8055,7955.85,7981.9
16-09-2015,7886.85,7913.9,7853.3,7899.1
15-09-2015,7867.35,7880,7799.75,7829.1
14-09-2015,7811.1,7879.95,7761.85,7872.2
11-09-2015,7833.8,7864.85,7759.9,7789.3
10-09-2015,7729.05,7819.85,7678.5,7788.1
09-09-2015,7805.85,7846.05,7764.55,7818.6
08-09-2015,7587.7,7720.9,7539.5,7688.2
07-09-2015,7685.85,7705.05,7545.9,7558.8
04-09-2015,7803.4,7804.9,7626.85,7655
03-09-2015,7774.45,7845.6,7754.05,7823
02-09-2015,7856.65,7862.55,7699.25,7717
01-09-2015,7907.95,7929.1,7746.5,7785.8
31-08-2015,8009.25,8043.6,7947.95,7971.3
28-08-2015,8053.7,8091.8,7961.65,8001.9
27-08-2015,7921.6,7963.6,7862.3,7948.9
26-08-2015,7865.25,7930.05,7777.1,7791.8
25-08-2015,7895.4,7925.4,7667.25,7880.7
24-08-2015,8055.95,8060.05,7769.4,7809
21-08-2015,8305.4,8322.2,8225.05,8299.9
20-08-2015,8471.05,8501.35,8359.75,8372.7
19-08-2015,8468.05,8520.45,8425.95,8495.1
18-08-2015,8505.85,8525.75,8433.6,8466.5
17-08-2015,8530.5,8530.6,8428.05,8477.3
14-08-2015,8402.35,8530.1,8381.2,8518.5
13-08-2015,8384.45,8429.5,8339.75,8355.8
12-08-2015,8445.7,8446.95,8337.95,8349.4
11-08-2015,8548.45,8556.25,8441.3,8462.3
10-08-2015,8577,8621.55,8497.8,8525.6
07-08-2015,8580.8,8595.95,8552.7,8564.6
06-08-2015,8585.8,8606.3,8551.5,8588.6
05-08-2015,8547.45,8591.85,8545.85,8567.9
04-08-2015,8564.1,8565.15,8448.25,8516.9
03-08-2015,8510.65,8563.95,8508.1,8543
31-07-2015,8456.1,8548.95,8448,8532.8
30-07-2015,8417,8458.9,8408.3,8421.8
29-07-2015,8365.6,8381.5,8338.45,8375
28-07-2015,8371.1,8397.4,8321.75,8337
27-07-2015,8492.1,8492.2,8351.55,8361
24-07-2015,8588.15,8589.15,8513.5,8521.5
23-07-2015,8643.95,8654.75,8573.8,8589.8
22-07-2015,8512.25,8643.9,8498.65,8633.5
21-07-2015,8601.5,8646.75,8517.9,8529.4
20-07-2015,8623.9,8624.1,8559,8603.4
17-07-2015,8623.65,8642.95,8593.15,8609.8
16-07-2015,8546.15,8616.1,8542.9,8608
15-07-2015,8463.4,8531.4,8462.95,8523.8
14-07-2015,8470.6,8480.25,8424.1,8454.1
13-07-2015,8397.25,8471.65,8355.4,8459.6
10-07-2015,8365.7,8377.1,8315.4,8360.5
09-07-2015,8364.85,8400.3,8323,8328.5
08-07-2015,8439.2,8457.5,8341.4,8363
07-07-2015,8525.5,8561.35,8483.85,8510.8
06-07-2015,8386.15,8533.15,8386.15,8522.1
03-07-2015,8440.1,8497.75,8424.15,8484.9
02-07-2015,8471.95,8479.25,8433.2,8444.9
01-07-2015,8376.25,8481.6,8370.15,8453
30-06-2015,8316.35,8378,8298.95,8368.5
29-06-2015,8247.05,8329.45,8195.65,8318.4
26-06-2015,8393.95,8408.55,8339.7,8381.1
25-06-2015,8336.25,8423.15,8329.5,8398
24-06-2015,8399.4,8421.35,8338.9,8360.8
23-06-2015,8377.45,8398.45,8334.95,8381.5
22-06-2015,8259.3,8369.45,8257.4,8353.1
19-06-2015,8201.15,8250.8,8195.65,8224.9
18-06-2015,8113.7,8186.9,8101.8,8174.6
17-06-2015,8084.2,8136.85,8048.95,8091.5
16-06-2015,8004.2,8061.85,7952.35,8047.3
15-06-2015,7986.6,8057.7,7944.85,8013.9
12-06-2015,7959.85,7995.6,7940.3,7982.9
11-06-2015,8157.3,8163.05,7958.25,7965.3
10-06-2015,8024.15,8152.25,8023.8,8124.4
09-06-2015,8026.5,8057.15,8005.15,8022.4
08-06-2015,8124.35,8131,8030.55,8044.1
05-06-2015,8119.15,8191,8100.15,8114.7
04-06-2015,8155.15,8160.05,8056.75,8130.6
03-06-2015,8232.45,8236.7,8094.15,8135.1
02-06-2015,8442.8,8445.35,8226.05,8236.4
01-06-2015,8417.25,8467.15,8405.4,8433.4
29-05-2015,8327.1,8443.9,8305.7,8433.6
28-05-2015,8345.7,8364.5,8270.15,8319
27-05-2015,8302.75,8342.85,8277.95,8334.6
26-05-2015,8377.1,8378.9,8320.05,8339.3
25-05-2015,8438.15,8441.95,8364.15,8370.2
22-05-2015,8432.5,8489.55,8420.6,8458.9
21-05-2015,8434.5,8446.35,8382.5,8421
20-05-2015,8392.65,8440.35,8391.45,8423.2
19-05-2015,8356.2,8427.8,8335,8365.6
18-05-2015,8284.95,8384.6,8271.95,8373.6
15-05-2015,8240.3,8279.2,8212.2,8262.3
14-05-2015,8232.45,8236.25,8137.3,8224.2
13-05-2015,8181.55,8254.95,8089.8,8235.4
12-05-2015,8326.15,8326.65,8115.3,8126.9
11-05-2015,8243.2,8332.75,8224.65,8325.2
08-05-2015,8131.5,8224.95,8123.45,8191.5
07-05-2015,8077,8122.6,7997.15,8057.3
06-05-2015,8316.6,8331.95,8083,8097
05-05-2015,8338.4,8355.65,8280.6,8324.8
04-05-2015,8230.05,8346,8220.45,8331.9
30-04-2015,8224.5,8229.4,8144.75,8181.5
29-04-2015,8274.8,8308.2,8219.2,8239.7
28-04-2015,8215.55,8308,8185.15,8285.6
27-04-2015,8330.55,8334.45,8202.35,8213.8
24-04-2015,8405.7,8413.3,8273.35,8305.2
23-04-2015,8478.2,8504.95,8361.85,8398.3
22-04-2015,8400.4,8449.95,8284.7,8429.7
21-04-2015,8416.1,8469.35,8352.7,8377.7
20-04-2015,8618.8,8619.95,8422.75,8448.1
17-04-2015,8698.05,8699.85,8596.7,8606
16-04-2015,8757.05,8760,8645.65,8706.7
15-04-2015,8844.75,8844.8,8722.4,8750.2
13-04-2015,8801.75,8841.65,8762.1,8834
10-04-2015,8774.35,8787.4,8733.6,8780.3
09-04-2015,8756.2,8785.5,8682.45,8778.3
08-04-2015,8698.95,8730.5,8679.8,8714.4
07-04-2015,8684.45,8693.6,8586.85,8660.3
06-04-2015,8615.8,8667.55,8573.75,8659.9
01-04-2015,8483.7,8603.4,8464.75,8586.2
31-03-2015,8527.6,8550.45,8454.15,8491
30-03-2015,8390.95,8504.55,8380.75,8492.3
27-03-2015,8396,8413.2,8269.15,8341.4
26-03-2015,8474.95,8499.45,8325.35,8342.1
25-03-2015,8568.9,8573.75,8516.55,8530.8
24-03-2015,8537.05,8627.75,8535.85,8542.9
23-03-2015,8591.55,8608.35,8540.55,8550.9
20-03-2015,8627.9,8627.9,8553,8570.9
19-03-2015,8749.45,8788.2,8614.65,8634.6
18-03-2015,8742.9,8747.25,8664,8685.9
17-03-2015,8689.1,8742.55,8630.8,8723.3
16-03-2015,8656.75,8663.55,8612,8633.1
13-03-2015,8844.05,8849.75,8631.75,8647.7
12-03-2015,8740.65,8787.2,8732.9,8776
11-03-2015,8728.75,8755.6,8682.35,8699.9
10-03-2015,8769.75,8778,8677.35,8712
09-03-2015,8891.15,8891.3,8740.45,8756.7
05-03-2015,8929.4,8957.55,8849.35,8937.7
04-03-2015,9109.15,9119.2,8893.95,8922.6
03-03-2015,8962.85,9008.4,8925.55,8996.2
02-03-2015,8953.85,8972.35,8885.45,8956.7
28-02-2015,8913.05,8941.1,8751.35,8901.8
27-02-2015,8729.5,8856.95,8717.45,8844.6
26-02-2015,8779,8786.05,8669.45,8683.8
25-02-2015,8801.9,8840.65,8751.4,8767.2
24-02-2015,8772.9,8800.5,8726.75,8762.1
23-02-2015,8856.85,8869,8736.1,8754.9
20-02-2015,8895.5,8899.95,8816.3,8833.6
19-02-2015,8883.05,8913.45,8794.45,8895.3
18-02-2015,8811.55,8894.3,8808.9,8869.1
16-02-2015,8831.4,8870.1,8793.4,8809.3
13-02-2015,8741.5,8822.1,8729.65,8805.5
12-02-2015,8676.95,8732.55,8599.25,8711.5
11-02-2015,8603.3,8651.95,8593.65,8627.4
10-02-2015,8478.1,8646.25,8470.5,8565.5
09-02-2015,8584.4,8605.55,8516.35,8526.3
06-02-2015,8696.85,8726.2,8645.55,8661
05-02-2015,8733.1,8838.45,8683.65,8711.7
04-02-2015,8789.15,8792.85,8704.4,8723.7
03-02-2015,8823.15,8837.3,8726.65,8756.5
02-02-2015,8802.5,8840.8,8751.1,8797.4
30-01-2015,8996.6,8996.6,8775.1,8808.9
29-01-2015,8901.5,8966.65,8861.25,8952.3
28-01-2015,8902.75,8985.05,8874.05,8914.3
27-01-2015,8871.35,8925.05,8825.45,8910.5
23-01-2015,8827.95,8866.4,8795.4,8835.6
22-01-2015,8745.85,8774.15,8727,8761.4
21-01-2015,8719.65,8741.85,8689.6,8729.5
20-01-2015,8575.1,8707.9,8574.5,8695.6
19-01-2015,8550.05,8570.95,8531.5,8550.7
16-01-2015,8504.05,8530.75,8452.25,8513.8
15-01-2015,8424.5,8527.1,8380.55,8494.1
14-01-2015,8307.25,8326.45,8236.65,8277.5
13-01-2015,8346.15,8356.65,8267.9,8299.4
12-01-2015,8291.35,8332.6,8245.6,8323
09-01-2015,8285.45,8303.3,8190.8,8284.5
08-01-2015,8191.4,8243.5,8167.3,8234.6
07-01-2015,8118.65,8151.2,8065.45,8102.1
06-01-2015,8325.3,8327.85,8111.35,8127.3
05-01-2015,8407.95,8445.6,8363.9,8378.4
02-01-2015,8288.7,8410.6,8288.7,8395.4
01-01-2015,8272.8,8294.7,8248.75,8284
