Date,Open,High,Low,Close
31-12-2020,13970,14024.85,13936.45,13981.75
30-12-2020,13980.9,13997,13864.95,13981.95
29-12-2020,13910.35,13967.6,13859.9,13932.6
28-12-2020,13815.15,13885.3,13811.55,13873.2
24-12-2020,13672.15,13771.75,13626.9,13749.25
23-12-2020,13473.5,13619.45,13432.2,13601.1
22-12-2020,13373.65,13492.05,13192.9,13466.3
21-12-2020,13741.9,13777.5,13131.45,13328.4
18-12-2020,13764.4,13772.85,13658.6,13760.55
17-12-2020,13713.55,13773.25,13673.55,13740.7
16-12-2020,13663.1,13692.35,13606.45,13682.7
15-12-2020,13547.2,13589.65,13447.05,13567.85
14-12-2020,13571.45,13597.5,13472.45,13558.15
11-12-2020,13512.3,13579.35,13402.85,13513.85
10-12-2020,13488.5,13503.55,13399.3,13478.3
09-12-2020,13458.1,13548.9,13449.6,13529.1
08-12-2020,13393.85,13435.45,13311.05,13392.95
07-12-2020,13264.85,13366.65,13241.95,13355.75
04-12-2020,13177.4,13280.05,13152.85,13258.55
03-12-2020,13215.3,13216.6,13107.9,13133.9
02-12-2020,13121.4,13128.5,12983.55,13113.75
01-12-2020,13062.2,13128.4,12962.8,13109.05
27-11-2020,13012.05,13035.3,12914.3,12968.95
26-11-2020,12906.45,13018,12790.4,12987
25-11-2020,13130,13145.85,12833.65,12858.4
24-11-2020,13002.6,13079.1,12978,13055.15
23-11-2020,12960.3,12968.85,12825.7,12926.45
20-11-2020,12813.4,12892.45,12730.25,12859.05
19-11-2020,12839.5,12963,12745.75,12771.7
18-11-2020,12860.1,12948.85,12819.35,12938.25
17-11-2020,12932.5,12934.05,12797.1,12874.2
14-11-2020,12823.35,12828.7,12749.45,12780.25
13-11-2020,12659.7,12735.95,12607.7,12719.95
12-11-2020,12702.15,12741.15,12624.85,12690.8
11-11-2020,12680.6,12769.75,12571.1,12749.15
10-11-2020,12556.4,12643.9,12475.25,12631.1
09-11-2020,12399.4,12474.05,12367.35,12461.05
06-11-2020,12156.65,12280.4,12131.85,12263.55
05-11-2020,12062.4,12131.1,12027.6,12120.3
04-11-2020,11783.35,11929.65,11756.4,11908.5
03-11-2020,11734.45,11836.2,11723.3,11813.5
02-11-2020,11697.35,11725.65,11557.4,11669.15
30-10-2020,11678.45,11748.95,11535.45,11642.4
29-10-2020,11633.3,11744.15,11606.45,11670.8
28-10-2020,11922.6,11929.4,11684.85,11729.6
27-10-2020,11807.1,11899.05,11723,11889.4
26-10-2020,11937.4,11942.85,11711.7,11767.75
23-10-2020,11957.9,11974.55,11908.75,11930.35
