Date,Open,High,Low,Close
21-05-2009,4270.35,4319,4199.2,4210.9
20-05-2009,4318.75,4362.85,4244.7,4270.3
19-05-2009,4324.95,4509.4,4167.65,4318.4
18-05-2009,3673.15,4384.3,3673.15,4323.1
15-05-2009,3597.85,3686.25,3597.85,3671.6
14-05-2009,3631.9,3631.9,3537.6,3593.4
13-05-2009,3668.75,3709.6,3610.2,3635.2
12-05-2009,3554.65,3691.65,3534.2,3681.1
11-05-2009,3615.75,3660.2,3534.55,3554.6
08-05-2009,3681.8,3711.25,3582.85,3620.7
07-05-2009,3617.15,3692.05,3617.15,3683.9
06-05-2009,3662,3717.05,3608.65,3625
05-05-2009,3664.5,3682.2,3618.75,3661.9
04-05-2009,3478.7,3664.5,3478.7,3654
29-04-2009,3371.65,3486.4,3366.7,3473.9
28-04-2009,3469.5,3471.95,3351.5,3362.3
27-04-2009,3481.3,3517.25,3435.3,3470
24-04-2009,3423.6,3491.35,3402.9,3480.7
23-04-2009,3330.5,3439.9,3310.5,3423.7
22-04-2009,3364.6,3401.1,3296.9,3330.3
21-04-2009,3376.85,3414.7,3309.35,3365.3
20-04-2009,3384.75,3441.1,3339.45,3377.1
17-04-2009,3369.5,3489.85,3359.25,3384.4
16-04-2009,3484.35,3511.25,3354.2,3369.5
15-04-2009,3381.45,3497.55,3311.8,3484.1
13-04-2009,3342.2,3417.8,3334.15,3382.6
09-04-2009,3346,3401.15,3307.05,3342
08-04-2009,3255.35,3357.05,3149.25,3342.9
06-04-2009,3211.35,3303.9,3211.35,3256.6
02-04-2009,3061.05,3228.75,3061.05,3211
01-04-2009,3023.85,3069.3,2965.7,3060.3
31-03-2009,2981.7,3054.3,2966.4,3020.9
30-03-2009,3108.75,3110.2,2962.4,2978.1
27-03-2009,3079.4,3123.35,3055.9,3108.6
26-03-2009,2982.25,3103.35,2982.25,3082.2
25-03-2009,2938.8,2996.5,2923.3,2984.3
24-03-2009,2923.8,3017.4,2914.5,2938.7
23-03-2009,2807.25,2949.75,2807.25,2939.9
20-03-2009,2807.35,2816.1,2773.65,2807
19-03-2009,2797.05,2822.25,2771.35,2807.1
18-03-2009,2757.65,2836.05,2752.25,2794.7
17-03-2009,2776.35,2805.6,2738.7,2757.4
16-03-2009,2716.05,2781.95,2701.95,2777.2
13-03-2009,2616.6,2726.15,2616.6,2719.2
12-03-2009,2574.5,2646.1,2574.5,2617.4
09-03-2009,2620.1,2621.25,2555.6,2573.1
06-03-2009,2576.75,2628.1,2539.45,2620.1
05-03-2009,2645.9,2663.9,2564.1,2576.7
04-03-2009,2611.95,2655.7,2611.95,2645.2
03-03-2009,2672.15,2688.5,2611.55,2622.4
02-03-2009,2764.6,2764.6,2659.55,2674.6
27-02-2009,2785.7,2787.2,2708.45,2763.6
26-02-2009,2762.2,2797.8,2731.9,2785.6
25-02-2009,2733.45,2789.35,2733.45,2762.5
24-02-2009,2737.25,2746.2,2677.55,2733.9
20-02-2009,2789.3,2789.3,2709.3,2736.4
19-02-2009,2776.7,2802.15,2767.6,2789.3
18-02-2009,2755.15,2806.5,2736.65,2776.1
17-02-2009,2853.85,2854.65,2757.3,2770.5
16-02-2009,2948.25,2953.2,2839.1,2848.5
13-02-2009,2896.95,2969.75,2896.85,2948.3
12-02-2009,2927.4,2939,2886.55,2893
11-02-2009,2933,2937.5,2877.6,2925.7
10-02-2009,2919.7,2957.4,2891.75,2934.5
09-02-2009,2843.05,2926.75,2840.15,2919.9
06-02-2009,2779.35,2852.5,2778.65,2843.1
05-02-2009,2802.75,2816.8,2754.85,2780
04-02-2009,2780.7,2842.2,2780.7,2803
03-02-2009,2773.5,2831.7,2752.9,2783.9
02-02-2009,2872.35,2873.45,2760.7,2766.6
30-01-2009,2824.05,2881,2774.1,2874.8
29-01-2009,2849.35,2873.85,2795.35,2823.9
28-01-2009,2771.1,2855.4,2765.6,2849.5
27-01-2009,2686.05,2777.3,2685.25,2771.3
23-01-2009,2705.45,2765.55,2661.65,2678.5
22-01-2009,2714.7,2744.85,2681.4,2713.8
21-01-2009,2777.4,2787.3,2690.2,2706.1
20-01-2009,2842.9,2842.9,2758,2796.6
19-01-2009,2828.7,2868.2,2819.9,2846.2
16-01-2009,2737,2835.65,2724.2,2828.4
15-01-2009,2832.3,2832.3,2701.75,2736.7
14-01-2009,2748.4,2853.25,2748.4,2835.3
13-01-2009,2775,2802.6,2720.8,2744.9
12-01-2009,2868.85,2869.2,2748.55,2773.1
09-01-2009,2919.95,2929.85,2810.25,2873
07-01-2009,3112.8,3147.2,2888.2,2920.4
06-01-2009,3121.5,3141.8,3056.1,3112.8
05-01-2009,3058.75,3131.95,3056.45,3121.4
02-01-2009,3034.6,3079.85,3021.8,3046.7
01-01-2009,2963.3,3039.25,2963.3,3033.4
