Date,Open,High,Low,Close
17-09-2010,5828.7,5898.4,5828.7,5884.9
16-09-2010,5861.1,5901.65,5815.8,5828.7
15-09-2010,5795.25,5869.45,5792.2,5860.9
14-09-2010,5760.3,5838.45,5760.3,5795.5
13-09-2010,5639.2,5770.6,5639.2,5760
09-09-2010,5608.3,5647.45,5608.1,5640
08-09-2010,5604.25,5625.3,5567.75,5607.8
07-09-2010,5575.9,5625.5,5571.65,5604
06-09-2010,5479.55,5589.4,5479.55,5576.9
03-09-2010,5486.3,5510.4,5473.65,5479.4
02-09-2010,5471.9,5513.95,5471.85,5486.1
01-09-2010,5403.05,5478.6,5403.05,5471.8
31-08-2010,5413.55,5413.9,5348.9,5402.4
30-08-2010,5408.9,5469,5390.35,5415.4
27-08-2010,5489.6,5495.2,5391.95,5408.7
26-08-2010,5462.1,5486.55,5454.7,5477.9
25-08-2010,5505.3,5506.15,5452.55,5462.3
24-08-2010,5541.1,5547.25,5488.45,5505.1
23-08-2010,5531.15,5549.8,5519.4,5543.5
20-08-2010,5540.8,5546.6,5513.35,5530.6
19-08-2010,5478.25,5544.7,5478.1,5540.2
18-08-2010,5416.25,5487.95,5416.25,5479.1
17-08-2010,5422.15,5443.55,5408.8,5414.1
16-08-2010,5452.1,5465.25,5397.4,5418.3
13-08-2010,5420.65,5476.5,5415.5,5452.1
12-08-2010,5418.7,5431.1,5372.45,5416.4
11-08-2010,5460.7,5474.6,5412,5420.6
10-08-2010,5486.8,5491.45,5445.35,5460.7
09-08-2010,5439.8,5492.3,5433.25,5486.1
06-08-2010,5448.25,5471.9,5431.35,5439.2
05-08-2010,5470.15,5487.15,5443.1,5447.1
04-08-2010,5441.35,5481.9,5428.4,5467.8
03-08-2010,5432.5,5459.2,5426.4,5439.5
02-08-2010,5369.55,5438.85,5351.3,5431.6
30-07-2010,5408.4,5413.25,5349.2,5367.6
29-07-2010,5397.85,5415.85,5381.55,5408.9
28-07-2010,5436.1,5447.85,5386.25,5397.5
27-07-2010,5420.2,5450.95,5407.2,5430.6
26-07-2010,5446.55,5466.25,5409.2,5418.6
23-07-2010,5441.9,5477.5,5435.15,5449.1
22-07-2010,5399.15,5447.15,5372.2,5441.9
21-07-2010,5368.85,5409.1,5368.85,5399.3
20-07-2010,5387,5416.45,5353.6,5368
19-07-2010,5392.7,5409.1,5361.5,5386.4
16-07-2010,5376.65,5401.35,5374.4,5393.9
15-07-2010,5387.1,5399.2,5360.6,5378.7
14-07-2010,5402,5453.45,5371.7,5386.1
13-07-2010,5370.2,5406.2,5357.85,5400.6
12-07-2010,5352.25,5402.7,5351.6,5383
09-07-2010,5297.2,5359.05,5297.2,5352.4
08-07-2010,5242,5320.5,5242,5296.8
07-07-2010,5293.1,5296.75,5233.45,5241.1
06-07-2010,5236.1,5297.45,5231.5,5289
05-07-2010,5237,5252.75,5225.85,5235.9
